,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52
PF3D7_1405900,18.14205714,12.16699685,7.0658,7.385548148,7.103415862,5.40067,4.084922007,2.714116391,4.5106725,5.036348718,7.126063602,12.75613,21.55332525,43.75152785,42.2092,35.2412695,31.13409092,29.7665,29.28394662,28.12794796,24.7016,15.36263196,13.65834537,17.7447,21.72616574,22.54892379,22.0122
PF3D7_1144600,31.80916302,31.12765017,30.8071,26.78755045,22.72413714,20.1833,19.46392953,17.37105584,16.45405,15.41367963,15.22898599,16.5592,28.55242318,50.28065249,51.1785,52.98973658,52.48977357,48.7905,46.97045777,44.57395077,41.0305,36.58411532,32.03115073,28.7913,32.20878148,33.34945461,33.0065
PF3D7_0410300,22.49480824,22.25467778,23.4189,21.51238148,23.83109259,32.3625,22.19027778,18.99650003,16.7298,18.38288147,17.85537835,16.31225,30.93458621,67.74694865,82.3701,81.92601678,76.7238356,61.9218,58.18582094,53.47884773,46.1464,35.63394519,29.80223421,27.5033,27.06619289,26.38573176,25.0065
PF3D7_1214300,29.42406058,36.74376905,48.9059,37.37678889,35.8488963,43.0126,27.59734074,24.2045963,26.5792,20.74706799,15.57067414,13.07335,20.91196568,36.02892653,47.109,54.54245307,56.616652,56.9603,56.78244658,54.91477564,50.5827,56.20625556,54.27759724,39.0713,29.62372751,27.65120488,27.6083
PF3D7_0521700,16.66274424,19.23968539,22.3127,19.35507037,18.63814074,19.5474,10.87673333,8.490256981,10.498175,13.36303189,13.20174537,10.556525,18.36328203,38.00727242,45.253,47.02092549,45.8640435,41.3727,40.86408738,38.5310543,33.6626,34.91385926,31.9514308,20.2741,16.5386045,15.70056099,15.5921
PF3D7_0935100,16.72160799,20.79111852,32.8586,31.86978519,35.00995926,44.9707,22.9389963,21.06601634,27.7896,35.30191537,38.19095809,34.8926,66.24519853,74.89209041,78.2354,72.44613105,57.36639996,35.4856,29.23732825,32.68316296,45.4042,32.85977967,22.96375737,19.1763,23.96704074,23.74936238,17.7493
PF3D7_0928200,24.81813533,25.88575726,27.773,25.69525188,24.68102436,24.4378,18.7703998,15.35383877,16.584,15.66133962,14.84604949,14.2138,20.84159124,39.48815222,45.8154,49.83214321,50.89984335,51.0705,50.55547406,47.27750001,40.6464,41.58521481,40.55110648,35.2071,32.55028464,28.68251629,24.5843
PF3D7_1030800,4.633137135,3.36613424,2.53007,2.313765829,2.240329796,2.21566,33.7160829,54.10226969,40.31055,27.7172537,24.31779444,27.19835,21.17817167,19.74790851,24.9157,24.0797,25.09314444,28.8247,24.02847778,22.3772037,22.4555,16.12594444,14.14001852,14.7955,11.05117022,7.912707229,6.24335
PF3D7_1469800,22.69092863,25.62902469,26.8788,32.62467683,29.7573037,16.7216,20.17091544,26.54064752,29.2736,27.6911738,24.77320252,21.00635,23.21167521,7.066556171,5.93289,7.299247167,7.799123789,7.81527,10.12618497,10.91389296,10.86893,14.55779667,15.30987407,13.7698,14.53533269,15.69940752,17.3048
PF3D7_0522200,18.78558148,19.21890741,18.7595,20.30890741,18.67015556,12.4386,16.83853451,25.67103957,31.42145,26.03917716,22.19097161,20.26845,29.29390249,35.34762465,35.8969,32.18075185,31.06825179,32.2196,35.59144457,39.84832957,43.0589,27.18704815,22.74396773,28.1262,35.74028412,32.30691481,17.0881
PF3D7_1438400,32.65912493,30.93496023,18.319,13.47413255,10.82876871,9.54318,41.74352701,75.74867892,58.88755,65.30721181,59.05193813,33.4168,24.63801235,5.984991678,4.29947,3.935921624,3.917681008,4.10055,4.379169008,4.627469253,4.81632,4.940730888,5.940094624,9.06666,10.35761553,14.37572291,24.3117
PF3D7_0509300,80.6833,78.97447037,53.8981,63.27558148,58.25831852,34.5458,36.73165185,34.21168242,29.96005,23.89413457,25.72273741,35.52445,33.89878942,51.21177472,55.4742,58.95965014,56.95071417,47.1217,42.67868583,43.33274444,47.5283,44.2420037,44.49173484,51.5176,62.86102072,64.40248519,60.4893
PF3D7_0907300,22.55743139,20.86505809,14.8187,14.75495876,13.59243744,9.67641,8.389090288,5.530887385,5.8413545,7.579938517,7.982611126,7.716235,7.605825019,13.62967433,20.3874,23.09302711,23.07006667,21.6634,22.28962222,21.74940765,18.5908,16.03826642,16.39897778,18.9932,15.70831111,15.80505009,20.3865
PF3D7_0719900,21.99771556,21.21378599,21.1541,23.48606723,26.72558616,30.4771,39.61346142,35.96747835,19.7015,16.02516686,13.91797629,14.25355,17.56779959,20.36121958,33.0048,45.78563657,48.05365185,46.4018,47.63128148,47.74796569,45.7641,37.2577158,35.81814444,39.1237,34.52699264,29.26717988,25.2809
PF3D7_1455500,43.61650713,40.05010639,39.356,37.71504944,38.95934815,43.7172,40.51919372,35.01921726,27.42325,22.40417784,21.3068689,23.12865,38.04818022,50.73380623,53.4578,55.82482783,54.60955926,49.8023,50.95585556,49.79519514,44.8841,44.3117183,43.17616804,41.5414,47.64978883,50.61142228,51.0507
PF3D7_1032900,14.31766416,14.5139332,12.9275,9.89388684,6.913848605,4.76735,3.880450348,3.541297673,4.428115,5.033006348,5.572526993,6.62849,11.41035515,26.23245746,28.4114,24.64284069,22.35380571,21.5791,20.50123292,18.4923853,15.5269,14.23294204,12.48868389,10.34852,9.406386496,9.787239547,12.14
PF3D7_1311000,13.51615926,13.47587037,15.0855,11.29009259,10.0008637,10.11276,6.274834074,7.012696296,12.07095,10.58009686,9.194946022,8.829,9.776297904,26.48869602,35.8216,29.87809854,22.54487924,17.7716,19.13416205,19.75644973,19.8771,30.59800304,31.28623554,20.0331,14.38589039,13.81978889,15.2409
PF3D7_1358200,13.31465488,12.33635667,9.28309,9.31611963,8.61009963,6.55987,7.823544074,7.106176296,6.481765,6.158884388,6.662418502,7.887555,13.32154363,26.50935696,27.8901,26.80840486,25.11451905,23.6501,23.54031283,22.57490765,19.1792,16.8099404,15.36176931,14.4435,13.18021627,12.90708586,13.0055
PF3D7_0103900,15.16341462,17.96630142,19.7419,25.95718733,24.59416667,15.6495,16.57994444,14.98505093,13.999715,11.52453406,9.019394845,6.945995,9.212276613,4.820579537,5.21059,6.187141278,7.764225802,9.95627,12.82604005,13.22034394,11.9593,10.60946347,10.29905741,10.30485,9.166124074,9.122711446,11.0904
PF3D7_1422300,20.75727518,19.28890741,14.0235,14.51735185,12.73370778,7.14373,10.64281889,9.645731111,9.00616,9.53799336,10.69669244,12.173895,16.54307597,21.37492963,20.6293,21.93967037,22.20839184,21.5381,21.36460683,20.10355318,17.1885,18.01546296,18.28070079,18.1093,16.52501032,16.59038408,18.9732
PF3D7_1317500,4.712369716,10.78378073,17.0042,15.79444036,13.48855162,10.94802,10.2985295,11.07630741,12.3388,9.322317535,6.575200046,5.00029,4.916024492,3.641295059,1,2.333274074,2.518212519,1.713334,5.141494,6.177734074,5.71026,7.082022963,6.396539197,2.97883,2.880168412,2.480058391,1.666266
PF3D7_1450200,6.147795761,6.346414074,7.51734,4.529317778,3.612577037,3.98134,3.869051111,5.226226667,7.22457,5.697816603,5.185254505,5.552735,7.364074041,12.65659498,11.1428,9.646182798,9.315953202,9.38017,9.960835153,10.75134593,11.6225,13.04004275,13.08343704,12.2084,12.95884444,11.89572053,7.42951
PF3D7_1344400,14.8603487,11.64138789,5.99852,5.595929309,4.912228179,4.00158,8.439639259,9.395628617,9.782665,8.411011933,7.787961381,8.087735,7.02207113,3.498345534,2.97327,2.267203248,2.128704234,2.25552,2.82080984,2.95181963,2.83079,2.919367186,3.518318735,5.55676,7.562991043,11.28827748,15.6584
PF3D7_0513000,13.34419479,14.6203941,16.2635,16.13607459,15.90898815,15.4882,12.17551841,9.883415518,13.505265,12.46582093,11.25406375,9.92415,11.73737479,5.887673645,5.13118,6.471077902,8.15086708,9.84934,13.42975199,15.28354564,16.1146,19.54915072,19.6058037,16.9201,18.70995185,17.65894074,12.8662
PF3D7_1302200,2.039288561,1.513744772,1.36042,2.044664444,2.233337778,2.08816,2.189988144,5.261967906,8.434015,9.90512454,10.54821267,9.38108,4.931534005,4.998169486,5.18491,6.195924588,6.310592104,5.58804,5.369874324,4.879559127,4.15579,4.423508519,4.024801377,2.21214,1.346734178,1.613822963,2.83656
PF3D7_1216000,18.34101755,16.45144741,10.71044,11.21966963,10.61063852,8.36132,11.17308296,9.868949259,8.009945,7.63692701,6.739573503,5.75345,8.53014822,5.897677321,6.77573,7.205334726,7.618637292,8.06862,8.718088951,8.875233933,8.87645,7.858783333,7.812921405,9.37828,11.37321365,14.36759999,17.5656
PF3D7_0322300,7.255124175,6.88038101,6.78136,11.9694637,13.48227778,12.6165,21.36183333,21.54481056,15.21005,11.24852373,8.778495282,8.2798,13.11711339,4.220073933,3.58186,3.360828302,3.498436696,4.41388,6.198441823,6.475036663,5.88752,5.866388522,6.50932037,8.35415,6.581009259,6.452108148,7.85696
PF3D7_1429300,15.70861536,11.01769649,8.87676,12.1388637,13.03382337,11.7885,9.736946996,11.24060391,19.91335,25.76406892,29.6384178,32.0455,36.88188393,25.47771111,26.8246,22.889029,20.43513708,19.633,18.80947096,18.98580376,20.8012,24.20207772,23.23137778,17.8796,19.50118834,20.58319314,20.9053
PF3D7_1437300,2.861562015,2.129033917,1.64424,6.446415824,8.742093963,9.26649,87.72666577,111.4756066,62.6478,51.80611893,45.73535918,32.95995,43.65689575,4.511797067,2.97799,2.478275332,2.362528803,2.34242,3.175608381,3.744981619,3.92117,2.796844074,3.531592593,6.7552,4.54504406,3.620142972,3.50769
PF3D7_1362100,3.225664815,3.106021852,2.30397,2.557709607,2.688584837,2.71168,2.32222125,1.696884305,1.96184,3.201059487,4.111573104,4.51425,3.95698226,5.817298519,5.43078,6.645098519,6.967316697,6.41275,5.23824997,4.926129548,4.97125,5.109274156,4.876945556,4.09839,6.89261963,6.547042593,2.76545
PF3D7_0829000,16.18179426,16.36420085,16.2458,16.23865841,16.24948132,16.3367,17.65384461,16.54510741,12.78705,11.83863902,10.75457974,9.9466,9.162065351,7.273178827,10.20185,13.02777381,14.5911836,15.4244,16.87868969,16.87198148,15.8445,16.47109259,16.22490003,14.5004,13.65130738,13.81279093,15.1377
PF3D7_0209600,2.80642928,2.297195959,1.899547,1.949836189,3.111619029,9.74376,33.43540887,51.38274958,37.68335,34.82778618,25.55512325,11.04341,17.40304251,5.607283121,5.7276,5.420880061,4.987649244,4.52439,3.885063919,3.660402332,3.62086,3.952034086,4.555449248,5.12749,4.317625824,3.64139853,3.26702
PF3D7_1003700,9.265424114,9.047190955,8.78571,8.296736189,8.626654074,9.92498,8.600542963,8.325139536,10.73691,12.8921132,12.80391777,10.285905,9.681244553,7.140477209,5.98213,6.704892963,6.833851478,6.29304,5.769784078,5.770870741,6.11073,5.970707778,6.329591506,8.10413,9.805601827,10.03953541,9.4884
PF3D7_1439200,4.839122252,5.331704044,5.86885,5.269537323,5.05288194,5.04776,4.069307368,3.078646331,3.501275,3.643836866,3.694059527,3.437775,4.07397042,7.565581752,9.89098,9.343935556,9.248834074,9.52416,8.868920972,8.285081191,7.8845,6.507286465,5.995849609,5.90516,5.457506624,4.950166991,4.60988
PF3D7_0817000,2.163108469,3.600694769,5.57077,5.141673704,5.234421111,5.92851,4.447843333,4.17927652,4.462675,4.660836951,4.060869533,2.526025,4.197041155,1.831052248,1.486008,1.366435119,1.36646856,1.494766,2.144864181,2.339065185,2.31588,2.558628148,2.518824266,2.02938,1.71740166,1.656191355,1.667506
PF3D7_1343800,1.900064214,1.742664305,1.482758,1.744495037,1.751774259,1.510835,21.54354981,25.13461998,13.12895,16.86283631,17.26897713,14.35249,14.57555876,3.987220321,3.25991,2.904298669,2.648507105,2.48671,2.527702593,2.489620328,2.24459,1.939171524,2.10306,2.7815,2.442623541,2.128173199,1.957964
PF3D7_1204900,7.001151852,6.961985556,4.51663,5.216133704,5.173661852,4.35281,19.80531116,161.8107144,307.568835,502.3044754,490.6326295,279.3347,165.0280756,19.12312,10.91877,10.47536981,8.424737351,4.08535,4.628512963,4.774595567,4.47268,2.332487396,2.072546868,4.6959,14.34093165,13.97014444,4.6677
PF3D7_0522100,2.716562481,2.547286151,2.34283,2.306925595,2.314847049,2.41897,9.73663143,17.35802439,16.165655,22.18941801,23.08462848,19.80078,12.61832374,4.406406557,3.54867,3.895336667,3.755323635,2.9841,2.944580069,2.992290115,3.18356,3.240489953,3.52554808,4.12246,3.523797364,3.047682483,2.82943
PF3D7_0615200,1.281631835,1.188060406,1.0753595,1.335470235,1.442545938,1.455043,1.884408956,1.847498896,2.0317375,2.189314811,2.398160817,2.929335,2.989694016,2.185812337,1.757223,2.477043,2.502786926,1.856521,2.143416556,2.111463846,1.706968,1.672843112,1.631520994,1.554408,1.312251455,1.262880519,1.320002
PF3D7_1118900,2.18069963,2.061310223,2.29042,2.764648296,2.50334737,1.389597,1.403496154,1.56237831,3.93747,5.468607564,5.858894802,5.506565,4.358829844,4.360928853,4.02548,3.45602273,3.052347716,2.85778,2.911424444,2.806401111,2.45269,3.042327037,3.079815231,2.49182,2.283669214,2.350432963,2.64387
PF3D7_1417000,1.502072659,1.491485789,1.519146,2.146516582,2.065502852,1.223911,1.357860504,1.487049681,1.827412,1.849570519,2.199304259,3.176385,3.074431117,2.605409248,2.82162,2.207505185,2.084893704,2.34869,2.344240089,2.250069302,1.97405,1.930916338,1.804789493,1.584583,1.718157815,1.725262675,1.577361
PF3D7_0914100,2.19937027,1.992728181,1.680367,2.051095148,2.107695074,1.898681,12.59274465,29.90315997,27.776235,45.09934135,55.19996901,56.29845,27.11819736,5.119012213,3.65861,2.979950044,2.455750975,2.07938,2.030243429,1.969287317,1.904216,2.214329579,2.345325626,2.36306,2.992068943,2.988775956,2.29406
PF3D7_1464100,2.96365761,3.091278684,3.17388,3.964433866,3.647672222,2.01625,2.075405556,2.010399988,2.9699515,2.720636486,2.467444838,2.311105,1.792200318,1.890030305,1.876871,1.880509945,1.926019399,2.12647,2.458569156,2.714023612,2.84202,2.636205185,2.613400741,2.75406,2.311948889,2.268637988,2.70725
PF3D7_0828700,1.134753936,1.115143633,1.0967539,1.212844344,1.19722667,1.0365143,4.358548152,4.759050741,4.33245,5.12132746,5.39281328,4.835045,5.311799927,2.130524503,1.864176,1.515938646,1.381103342,1.348234,1.35487136,1.385165973,1.43871,1.11373963,1.138406074,1.533852,1.532188771,1.435248745,1.154069
PF3D7_0205100,2.204411202,2.174592588,1.897243,1.813049012,1.671585326,1.497555,1.686500093,1.987748709,3.315435,4.097274698,4.400026537,4.1775,3.978919355,2.525864412,2.18573,2.500322593,2.531042222,2.30422,2.401531111,2.318739259,1.98488,2.295339259,2.239573111,1.769782,1.90139246,1.993142042,2.03673
PF3D7_1335400,1.066409717,1.074036504,1.0991768,1.084931393,1.080020121,1.0806156,1.271774655,2.22956233,2.989411,4.919208046,6.646895625,7.889755,4.564917322,1.734423357,1.306628,1.355009481,1.365434296,1.346838,1.390143926,1.357125185,1.21948,1.431114074,1.468793259,1.364814,1.673780667,1.600307787,1.0755889
PF3D7_0700200,23.60803914,24.19246175,12.9994,6.358877898,3.678810104,2.65299,1.580079873,1.40473,1.37981,1.128412023,1.066613138,1.186594,1.108718353,1.188863813,1.203754,1.117440963,1.094882388,1.138284,1.250618501,1.248848811,1.114139,1.019516596,1.005810466,1.0479509,1.360550053,3.314954884,10.49323
PF3D7_1026500,1,1,1,1,2.472266481,10.05348,21.10604649,33.47464703,27.7429,13.75450901,7.210661073,4.87564,10.72699185,5.218244444,1,1,1.392718148,2.51477,2.156518148,2.087949259,2.25029,1.324149259,1.243596661,2.05052,2.255680376,1.954562963,1
PF3D7_0110300,4.100375926,3.840497556,1.892462,1.911769833,2.403701056,3.69448,1.698568889,1,1.531345,1.137756111,1.25677617,2.279935,2.976175312,5.030236239,3.9892,2.290251169,2.859211481,5.73365,3.591168519,2.977298583,3.79081,6.441765861,7.060223109,6.15877,4.032720712,3.090423957,2.89485
PF3D7_1479600,25.47310061,26.35932111,15.1155,6.547446888,3.550234968,2.74455,2.09263899,1.468859521,1.172011,1.225532487,1.359409738,1.49762585,1.15800376,1.129739667,1.276481,1.188586185,1.197985889,1.312737,1.22074247,1.14543769,1.103253,1.020746544,1.031253101,1.17351,1.276804459,3.107581828,11.5157
PF3D7_1105100,1910.293299,2214.742026,4346.42,6340.722249,13841.24641,29342.2,32416.50844,41136.4505,29903.91,22088.12074,17666.12277,14790.94,11842.86317,1697.514789,1601.66,1187.417136,1106.744143,1275.6,1378.482529,1648.678403,2409.22,4173.423814,4596.198519,4422.48,4949.154074,4600.173368,2693.6
PF3D7_1462800,5486.772237,6503.669754,11603.1,14508.80955,17445.8281,19740.9,8589.396296,5102.737778,4100.57,3083.532834,2445.158036,2602.625,4639.914262,9272.48529,12325.3,10248.51481,9951.792593,11180.8,11002.87407,11701.28475,15221.1,19452.76711,18156.43044,10950.6,10143.34992,8874.701484,6816.09
mal_rna_14,2009.66478,2684.080844,3776.99,4748.637011,12791.91036,31363.6,15021.82963,9457.317037,5834.59,5369.094244,4651.421127,4053.055,8998.20572,3536.323374,4173.01,3804.465961,3207.853104,2517.85,1835.983528,1728.877407,1845.67,1772.180511,1681.788133,1592.1,1380.656911,1372.149971,1628.25
PF3D7_1006800,881.0573989,804.6864119,620.99,723.9240741,740.6088404,635.453,432.3494409,286.7696733,213.066,200.3360412,295.0209158,715.029,1185.553481,2646.102762,2774.88,2182.623133,1774.679269,1608.32,1374.158339,1329.899139,1380.88,1498.831232,1366.946222,896.764,1055.649926,1056.147004,890.383
PF3D7_1473200,367.5896818,319.6247256,262.73,296.2322224,356.1429998,412.003,322.2290737,240.8876801,199.5515,160.2702367,177.8742564,276.524,287.0212864,299.2169198,581.58,695.6485075,692.0323119,593.323,512.5136881,498.7780437,522.446,638.5013637,600.7291391,369.338,333.6224164,343.7251481,387.657
PF3D7_0817500,305.6043835,243.9304895,213.231,333.1520504,407.6435927,434.146,486.2962458,492.2611693,400.994,297.7019287,244.747218,223.09,234.3840281,345.4357586,606.349,537.5430741,544.3207793,634.351,636.341159,664.2759469,785.89,952.4389296,907.2237545,634.899,601.5328159,535.5265936,403.076
PF3D7_1034900,30.19247778,44.44297407,85.9209,84.01475185,91.83507407,116.085,64.03677778,49.10562038,47.30645,53.84010648,53.88166862,58.3235,152.7758091,263.0062669,272.849,258.0368573,221.8390072,168.397,149.0275635,124.9763065,98.5111,93.38495235,83.21102594,61.3165,36.1734502,30.52336667,30.9547
PF3D7_1002900,45.83133435,37.46220776,31.1079,42.912991,70.8702579,106.561,111.0828882,118.6755777,105.0267,79.51655827,59.34691742,51.1319,82.653638,86.64011974,109.433,157.1052191,164.4332593,149.654,153.1883569,160.3942727,167.919,133.5367778,132.7087037,164.725,144.7050722,103.8150116,55.9884
PF3D7_1018500,198.3614011,194.7826289,176.315,164.9695933,182.6222593,239.503,125.6342593,99.38581481,98.6927,93.91998721,93.55067906,117.8035,204.8015096,465.3530896,592.886,394.9625817,311.5281288,301.679,271.1450878,262.7116461,262.639,307.3293704,286.1319876,172.84,159.2598642,165.1123767,191.198
PF3D7_0927900,54.29205112,48.50748889,48.5386,41.50793333,42.0219539,54.8839,62.87075873,116.061134,152.0536,191.0707434,166.6888162,69.3389,64.1119389,60.64020334,118.549,137.6614963,147.1810799,152.449,156.2781315,155.579963,151.497,180.7755185,171.0468148,113.972,126.0001481,120.6858304,82.1622
PF3D7_1442300,77.99836236,78.73705926,81.4418,76.52913333,81.3020963,99.8518,51.9280963,36.29819931,37.6044,42.45634836,62.30997248,122.7113,161.8275968,277.3222963,221.886,279.4000741,272.7126251,187.477,175.777663,158.9262647,135.334,126.6346638,120.1375612,115.849,122.6801111,113.5291562,79.5725
PF3D7_1033600,84.20898295,62.91564298,40.2369,50.65549259,54.12618597,52.8687,42.80013748,28.2248566,20.10185,19.98698404,24.55567584,44.0647,79.53717942,176.5819413,186.285,156.7500495,138.7867941,132.762,123.3759866,117.6964695,115.219,115.0283285,108.2521903,89.6423,93.02680415,94.34366622,94.4078
PF3D7_1219600,67.84153584,65.57803704,65.777,53.60722222,54.69806662,70.2916,70.61802071,82.92140709,79.5219,84.803178,73.05485165,39.81655,62.75738043,66.40110575,91.5722,121.1166704,126.8983084,124.308,124.2659997,122.0258688,113.355,108.917392,102.1521019,92.4984,86.75315709,81.88942886,77.0402
